ID	Gene symbol
5648	KCNC2
5649	
5650	
5651	
5652	FARS2
5653	
5654	OGFOD1
5655	CDH17
5656	GGH
5657	NDRG3
5658	RQCD1
5659	
5660	
5661	AGPAT5
5662	GSPT2
5663	OSCAR
5664	EBF4
5665	NMUR1
5666	ITGA8
5667	
5668	PPM1B
5669	FBXO24
5670	
5671	
5672	GINM1
5673	
5674	
5675	
5676	
5677	SAPCD2
5678	FUK
5679	TRIM43
5680	SH2D2A
5681	NFYB
5682	DAPP1
5683	
5684	DSCC1
5685	KCNIP4
5686	PXN
5687	TOB1
5688	
5689	
5690	
5691	
5692	LOC389765
5693	ID1
5694	PSMG3-AS1
5695	GRK5
5696	DGCR6L
5697	GRK4
5698	TDGF1
5699	
5700	ADCK4
5701	PCDHB4
5702	LPA
5703	GNG5
5704	COPE
5705	BSN
5706	ERVH-4
5707	
5708	MYO1G
5709	DSCC1
5710	SOD2
5711	CNOT1
5712	GSK3A
5713	KLHL30
5714	
5715	
5716	KRT10
5717	RNASE2
5718	NPY4R
5719	
5720	BTC
5721	
5722	ZDHHC12
5723	
5724	EBAG9
5725	SPP1
5726	PEG10
5727	
5728	STYK1
5729	
5730	C21orf2
5731	
5732	
5733	COPZ2
5734	GPSM1
5735	IFNA14
5736	FABP5
5737	OR7E5P
5738	DDX11L5
5739	
5740	SPECC1
5741	TRPC7
5742	ZHX3
5743	ZNF236
5744	GRAP
5745	LHX6
5746	NTNG2
5747	
5748	
5749	PLAGL1
5750	TRIM55
5751	OBSCN
5752	SPIRE2
5753	TMEM231
5754	EP400
5755	
5756	CXCL2
5757	CREB1
5758	OR52N2
5759	TMEM52
5760	SPINT2
5761	PIP5K1P1
5762	THRSP
5763	
5764	SLC30A2
5765	RMDN1
5766	
5767	COX15
5768	MTL5
5769	
5770	
5771	
5772	ZMYM3
5773	
5774	TNIP2
5775	SMAD5-AS1
5776	PMAIP1
5777	SPRR2C
5778	CT45A1
5779	
5780	SPINT3
5781	NRP1
5782	MXD1
5783	AUP1
5784	ST8SIA4
5785	ZNF331
5786	PDK4
5787	
5788	HSFY2
5789	OR1S2
5790	ZNF461
5791	CELF4
5792	ZNF134
5793	
5794	OR1C1
5795	
5796	DST
5797	TMEM129
5798	ZIC4
5799	HTR7
5800	APIP
5801	GNPTG
5802	RGS4
5803	
5804	TCEB3B
5805	SURF4
5806	KNTC1
5807	YES1
5808	MEIS1
5809	
5810	TEX35
5811	BCKDHA
5812	LINC00152
5813	NDUFA4
5814	
5815	KLF1
5816	GRIN3B
5817	
5818	OR6K3
5819	CYP27C1
5820	SH3PXD2A
5821	ARF4
5822	CNTN6
5823	TRMT44
5824	IFNAR2
5825	IFRD1
5826	FAAH
5827	TMEM87A
5828	
5829	ACSF3
5830	CNTNAP2
5831	C2CD3
5832	LOX
5833	CCDC185
5834	
5835	MTDH
5836	KAT7
5837	TCEA1
5838	
5839	SYCP2
5840	BVES
5841	KCNAB1
5842	
5843	C6orf1
5844	SCARB2
5845	HIST1H2BI
5846	SLC11A1
5847	FBLN2
5848	BAD
5849	FAM64A
5850	EPS8L2
5851	GPR52
5852	MYBBP1A
5853	FIGNL1
5854	CPLX3
5855	PSMC2
5856	METRN
5857	SPDL1
5858	WRAP73
5859	TPR
5860	SGCG
5861	AOC3
5862	TNNC2
5863	RAB5A
5864	
5865	ZNF773
5866	PDSS1
5867	WSCD1
5868	
5869	VAMP8
5870	EIF4EBP1
5871	WIPF2
5872	GPX8
5873	TM6SF2
5874	TOX4
5875	ABI2
5876	
5877	C3orf33
5878	RAB35
5879	BAZ1A
5880	LIG4
5881	REG1A
5882	SEC23IP
5883	HMGN5
5884	
5885	KIZ
5886	
5887	HMBOX1
5888	POU3F4
5889	
5890	ERVH-3
5891	SNRPD3
5892	GREM1
5893	PGM3
5894	MAST1
5895	ELOVL3
5896	CENPC
5897	PON2
5898	CPEB3
5899	HOXD4
5900	ACAT2
5901	DDX28
5902	PLA2G2D
5903	NPAS3
5904	CCL28
5905	UBAP2L
5906	UQCRH
5907	IL13RA2
5908	SEC14L2
5909	N4BP2L2
5910	BAZ2B
5911	HSPA13
5912	
5913	
5914	LIMS3
5915	TAF11
5916	
5917	DYNC1LI2
5918	MAP1S
5919	BDKRB2
5920	PRSS12
5921	ARVCF
5922	SMARCA5
5923	GNB2L1
5924	LRPAP1
5925	
5926	TP53TG1
5927	DYNLRB1
5928	XIAP
5929	PDE6B
5930	MTDH
5931	WDR66
5932	KIF20B
5933	BRAP
5934	
5935	GREB1
5936	USPL1
5937	PRAMEF2
5938	HECTD1
5939	
5940	GPBP1L1
5941	PLCG2
5942	IFRD2
5943	SCNN1A
5944	PPP4C
5945	ANAPC7
5946	VCAM1
5947	PLCXD1
5948	CNTNAP2
5949	
5950	ABCB4
5951	
5952	PRPF38B
5953	TST
5954	CPPED1
5955	PDHB
5956	SPHAR
5957	PNISR
5958	EDA
5959	
5960	SYN3
5961	GPR61
5962	
5963	MDGA2
5964	ZNF763
5965	PCDHGA8
5966	DZIP1L
5967	WDR64
5968	FAM26D
5969	COL4A5
5970	XIRP2
5971	EMC10
5972	CYP2R1
5973	CLIC3
5974	SAA4
5975	
5976	KIF5A
5977	CTSF
5978	MGAT1
5979	ELFN2
5980	PBX4
5981	CDC40
5982	LHFPL1
5983	FOXJ1
5984	JOSD1
5985	SPG7
5986	PNCK
5987	KCNK15
5988	ZBTB46-AS1
5989	GPR161
5990	ACOT9
5991	CLDN8
5992	MRGPRD
5993	MOB4
5994	C7orf43
5995	SCAP
5996	HDHD1
5997	
5998	EXD2
5999	
6000	PICALM
6001	GRAMD4
6002	
6003	POLL
6004	CUL7
6005	TTI1
6006	GALNT9
6007	ZCCHC9
6008	ACP1
6009	BICC1
6010	KIFC1
6011	LRG1
6012	USHBP1
6013	TEAD1
6014	
6015	NPAT
6016	FGD3
6017	PNLIPRP3
6018	
6019	LPAR3
6020	SAMD9L
6021	TMEM5
6022	
6023	GPS2
6024	ZCCHC5
6025	
6026	LIPA
6027	DLC1
6028	
6029	CHST13
6030	HYAL4
6031	XRCC6
6032	
6033	CACNG4
6034	PDGFA
6035	PYROXD1
6036	SLC1A7
6037	ZADH2
6038	FOS
6039	
6040	MNAT1
6041	AP4E1
6042	
6043	TRMT10C
6044	GRWD1
6045	SLC22A25
6046	
6047	RECK
6048	PTPRCAP
6049	CLCA2
6050	
6051	IL1R1
6052	NDUFS4
6053	
6054	ZNF135
6055	TBCC
6056	RNF25
6057	POU5F1
6058	HSPA2
6059	KCNQ1
6060	
6061	TYW1
6062	GPRC5B
6063	TLR10
6064	IMPDH2
6065	
6066	ADAMTSL1
6067	
6068	TLL2
6069	FYCO1
6070	NUMA1
6071	IGFLR1
6072	
6073	DVL3
6074	
6075	ESM1
6076	HAND2
6077	C2orf44
6078	QTRT1
6079	SLK
6080	TIMP4
6081	
6082	OPHN1
6083	MYOM2
6084	MMRN1
6085	LACTB
6086	FAM83G
6087	
6088	
6089	
6090	PTPRT
6091	
6092	THUMPD1
6093	UBE2Q1
6094	TSR3
6095	
6096	LINC01260
6097	HIST1H2BL
6098	
6099	CHST11
6100	DXO
6101	RHOH
6102	
6103	PLA2G12B
6104	CACNA1I
6105	C15orf40
6106	
6107	UBL3
6108	LAMA1
6109	
6110	IVL
6111	ZRSR2
6112	ARHGEF28
6113	CPM
6114	NR0B1
6115	RAB2A
6116	
6117	FAM83E
6118	ZNF718
6119	HSD17B7
6120	USP42
6121	TLE2
6122	LPPR2
6123	
6124	XPNPEP2
6125	POLR2C
6126	PRPF18
6127	TMSB15A
6128	CEP63
6129	CHCHD7
6130	
6131	PEX5L
6132	SLC9A3R1
6133	HIST2H2AA3
6134	CPAMD8
6135	FBP2
6136	RPAP3
6137	
6138	CBLN1
6139	TUBB4A
6140	
6141	TMEM219
6142	SPRR3
6143	RHBDF2
6144	
6145	FERD3L
6146	ABHD17B
6147	ABCA8
6148	
6149	NANOG
6150	SCEL
6151	
6152	FANCA
6153	SLC25A6
6154	CCS
6155	KLHDC7A
6156	C1orf64
6157	EIF3E
6158	
6159	C1orf112
6160	EPHB2
6161	CENPK
6162	NPAS4
6163	NATD1
6164	ZZZ3
6165	
6166	PPP2CB
6167	CACNB3
6168	ANKRD26
6169	PLIN3
6170	
6171	DPP6
6172	
6173	PTTG1
6174	MPZ
6175	CCNJ
6176	C4orf19
6177	MPLKIP
6178	KCNS3
6179	
6180	CMTM7
6181	SLC37A1
6182	PIGN
6183	
6184	NEB
6185	NUP37
6186	
6187	LINC01126
6188	NDC1
6189	HDAC3
6190	RPS6KA3
6191	
6192	CNPY3
6193	
6194	
6195	SPATA13
6196	HIF3A
6197	ARHGEF3
6198	HTR1D
6199	VPS9D1
6200	
6201	
6202	ALOX12
6203	
6204	RSPH6A
6205	
6206	DTL
6207	
6208	ING3
6209	MED20
6210	HHIPL2
6211	ZNF287
6212	
6213	
6214	
6215	HSP90AA1
6216	GAD1
6217	MAGEA6
6218	DFNB31
6219	TNNT1
6220	EPHX2
6221	
6222	SLC19A3
6223	TRMT10C
6224	
6225	CASP6
6226	GSTT1
6227	
6228	
6229	HIST1H2BE
6230	
6231	SDF4
6232	PRG2
6233	RBM33
6234	IRAK3
6235	
6236	EPHB3
6237	CDCA3
6238	TRPC4AP
6239	ST3GAL5
6240	THPO
6241	GEMIN5
6242	VEPH1
6243	
6244	HTRA1
6245	EPB41L4A
6246	EDIL3
6247	CCPG1
6248	SETBP1
6249	PSMA8
6250	STXBP1
6251	ARL2BP
6252	PLG
6253	FADS2
6254	RAD50
6255	CSMD2
6256	
6257	DNAI2
6258	SLC2A8
6259	NMI
6260	FOXM1
6261	MAGEB4
6262	ZNF771
6263	GUCA1A
6264	MYLIP
6265	PKM
6266	ZNF92
6267	CCDC181
6268	SH3BGRL2
6269	KRT17
6270	DFNA5
6271	HERC2
6272	USP19
6273	HOXB6
6274	PARPBP
6275	LRRC34
6276	IL17RD
6277	HMHA1
6278	SVOP
6279	CDK2AP1
6280	LDB1
6281	HIST1H2BJ
6282	TDRD7
6283	CASKIN1
6284	ZNF606
6285	DNTTIP2
6286	INO80D
6287	NPAS2
6288	FANCA
6289	ATP7B
6290	SF3A2
6291	TTC37
6292	ACOX3
6293	EIF4A3
6294	MYOCD
6295	KCNE3
6296	BEST3
6297	RHOU
6298	CAT
6299	N4BP2L1
6300	MYH11
6301	F2R
6302	CYP4Z1
6303	RAN
6304	RFX5
6305	BCAS1
6306	APOB
6307	
6308	IL6ST
6309	
6310	
6311	USP29
6312	XRCC3
6313	ZFYVE27
6314	IGLV3-21
6315	UBA1
6316	
6317	VDR
6318	CLSTN1
6319	
6320	GMPPA
6321	
6322	CEP44
6323	GNA11
6324	SEMG2
6325	KIF15
6326	ZNF514
6327	TCEA3
6328	
6329	CCNB1IP1
6330	ERGIC2
6331	
6332	TRPC6
6333	MSN
6334	CCDC106
6335	TMEM79
6336	CRP
6337	OPRD1
6338	ROR2
6339	MTMR14
6340	RPS16
6341	COA7
6342	TARDBP
6343	ELK4
6344	HOXC13
6345	SREK1
6346	ERVMER34-1
6347	CPLX2
6348	STXBP2
6349	VMO1
6350	ZGPAT
6351	LEPREL1
6352	
6353	CGA
6354	COX17
6355	FAM71C
6356	METTL7A
6357	NETO2
6358	TEX14
6359	
6360	SDR16C5
6361	SRM
6362	PARD6G
6363	TACR1
6364	PDE6D
6365	ACACB
6366	ERGIC2
6367	SERINC3
6368	SLC31A2
6369	RPL24
6370	
6371	THAP4
6372	GABBR2
6373	OR8B4
6374	SLC38A11
6375	L3MBTL1
6376	PTGFRN
6377	CYP4X1
6378	
6379	DOLK
6380	
6381	NDST4
6382	WDYHV1
6383	ABCA9
6384	RPL39L
6385	TMEM62
6386	TXNL4B
6387	
6388	RFTN2
6389	KCNMA1
6390	SCUBE1
6391	MATN1
6392	SLC25A11
6393	OR8J3
6394	UBE2G2
6395	C1orf27
6396	C1orf186
6397	JADE2
6398	
6399	TAS2R46
6400	OR4D9
6401	DEF6
6402	TMCO6
6403	
6404	ADH7
6405	C1QTNF2
6406	ZNF585B
6407	PLXNA4
6408	MAP4K2
6409	
6410	CASP3
6411	
6412	CD33
6413	SNX10
6414	SCML2
6415	YY1AP1
6416	
6417	RNF182
6418	SULT2B1
6419	SYN1
6420	OARD1
6421	DTL
6422	KLF14
6423	ST7L
6424	CLDN1
6425	
6426	CMTM1
6427	ACAD9
6428	CLDN6
6429	ARHGAP25
6430	PRAMEF1
6431	POP4
6432	CENPQ
6433	TRIM17
6434	
6435	HOOK3
6436	BPIFB1
6437	
6438	SPNS3
6439	POGLUT1
6440	PRSS50
6441	AMPD1
6442	PDC
6443	RBBP5
6444	
6445	PPIL4
6446	
6447	SERPIND1
6448	DCD
6449	
6450	FAM86C1
6451	
6452	
6453	THOP1
6454	ATP6V0C
6455	LBX2
6456	SOX12
6457	RASIP1
6458	15-Sep
6459	RHOH
6460	RNF126
6461	CD70
6462	GPR37
6463	SMARCAD1
6464	LIPG
6465	HHEX
6466	PITRM1
6467	ERCC5
6468	KIR2DL5A
6469	VPS39
6470	
6471	STC1
6472	LMO1
6473	SEMA3A
6474	ZNF564
6475	
6476	KLHL36
6477	PEAR1
6478	LDLR
6479	GNAO1
6480	WNT4
6481	TTC19
6482	RPL7L1
6483	
6484	
6485	HOXB13
6486	ST3GAL3
6487	GORAB
6488	PACRG
6489	DIRC1
6490	
6491	PPP2R1B
6492	
6493	PSMD13
6494	
6495	LINC01105
6496	
6497	RAI1
6498	NDUFC2
6499	DHRS2
6500	TP53INP1
6501	C18orf15
6502	ZNF19
6503	MKNK1
6504	LCE3E
6505	
6506	COLEC10
6507	NELL2
6508	CPT1A
6509	TRPV1
6510	FCN1
6511	ECM1
6512	HMGB1
6513	LIPH
6514	LONP1
6515	RPP40
6516	MOV10
6517	KCNMB1
6518	RPL35
6519	ZKSCAN1
6520	CRNKL1
6521	EIF2B1
6522	BCAS3
6523	LTB4R
6524	STK17B
6525	CLCN2
6526	IL1RL1
6527	GAL3ST3
6528	CLDN16
6529	CASZ1
6530	IL13RA1
6531	METTL13
6532	SDCCAG3
6533	
6534	PPIC
6535	FLOT1
6536	FKBP1B
6537	POLH
6538	
6539	NME9
6540	
6541	ATP10B
6542	
6543	GLT8D1
6544	GOT1L1
6545	
6546	
6547	LCTL
6548	
6549	TSSK2
6550	KDM2A
6551	THRAP3
6552	SF3A3
6553	
6554	PREPL
6555	DPEP2
6556	QDPR
6557	MED17
6558	RBP5
6559	B3GAT2
6560	PACRGL
6561	ENDOG
6562	HOXC10
6563	PHOX2B
6564	CCBL1
6565	
6566	
6567	PRKAA2
6568	FAM3B
6569	FAM223B
6570	FAM46C
6571	
6572	BRPF1
6573	RHOF
6574	
6575	EXOC3L4
6576	LSM14A
6577	
6578	PIGB
6579	ARFGAP2
6580	MED18
6581	
6582	MAB21L3
6583	ATP6V1B1
6584	
6585	
6586	VENTX
6587	PRKAB2
6588	SPAG5
6589	DAB2
6590	RABAC1
6591	FBN1
6592	
6593	OR10T2
6594	TUBGCP2
6595	MUC15
6596	
6597	CDK12
6598	SLC2A7
6599	PMAIP1
6600	TBC1D12
6601	COL16A1
6602	ZNF121
6603	CTAGE15
6604	RND2
6605	
6606	FAT3
6607	ATP10A
6608	
6609	GGA3
6610	PNPT1
6611	CRYZL1
6612	AURKC
6613	LILRB3
6614	LHFP
6615	MLLT3
6616	TAF12
6617	HCK
6618	MED26
6619	PIBF1
6620	KCNJ3
6621	TMEM119
6622	DOCK6
6623	HIATL1
6624	TUBA4A
6625	NMD3
6626	HOXA9
6627	RINT1
6628	NCR3
6629	NAA15
6630	ALDH4A1
6631	NAPA
6632	PREP
6633	TNFAIP8
6634	GRIK1-AS2
6635	OOSP2
6636	DPH5
6637	VMP1
6638	
6639	FAM24B
6640	FBXO2
6641	IFIT2
6642	EFNA1
6643	OR2S2
6644	SSR1
6645	CLDN17
6646	ELOVL1
6647	CLPX
6648	ARF5
6649	
6650	MAPK7
6651	IFNA8
6652	VAC14
6653	MFRP
6654	ATP6V1B2
6655	CADPS2
6656	IDUA
6657	SPAG6
6658	COX7A2
6659	CEP164
6660	ZNF26
6661	DTL
6662	HSPB7
6663	C16orf52
6664	VPS29
6665	SLC22A12
6666	SEZ6L2
6667	CCDC88A
6668	GPR26
6669	
6670	RAB11FIP2
6671	BANF1
6672	USH1C
6673	GALR2
6674	IARS2
6675	OR2A7
6676	PRKCB
6677	
6678	MORC1
6679	VCPKMT
6680	TRIM23
6681	CETP
6682	YIPF2
6683	
6684	EMC7
6685	ZNF567
6686	TFAP4
6687	OPN1MW
6688	PPP1R16A
6689	STPG1
6690	BLOC1S4
6691	ANAPC4
6692	BSG
6693	DDX55
6694	KNG1
6695	GDPD2
6696	
6697	TXK
6698	EGFL6
6699	GPR37L1
6700	GRB2
6701	GPR183
6702	NSMCE1
6703	FAM53B
6704	CHAF1B
6705	
6706	
6707	HELB
6708	MFF
6709	B3GALT4
6710	NHEJ1
6711	DDX18
6712	CYR61
6713	RHBG
6714	TAF13
6715	CELF1
6716	FAM214A
6717	PASD1
6718	
6719	SRSF9
6720	NRAS
6721	SRSF12
6722	MICALCL
6723	ZBTB8OS
6724	
6725	SLC5A2
6726	
6727	
6728	PCSK5
6729	PWP2
6730	SREBF1
6731	LEPREL2
6732	
6733	FRS3
6734	CTTN
6735	ATP13A1
6736	RINT1
6737	TRMT10C
6738	STAC3
6739	TMEM86B
6740	DSCC1
6741	
6742	
6743	PI4K2A
6744	KCNH4
6745	ZFP91
6746	MAML1
6747	NFE2L3
6748	ACVR1C
6749	PHRF1
6750	STAG1
6751	NANOG
6752	HMGN4
6753	HIF1A-AS2///HIF1A
6754	
6755	ERCC2
6756	DAXX
6757	GPA33
6758	EXOSC9
6759	AADACL4
6760	EIF3M
6761	C11orf63
6762	CALD1
6763	CLDN17
6764	ZNF44
6765	TNFSF4
6766	BIK
6767	H1F0
6768	ZNF706
6769	
6770	STAP1
6771	HMP19
6772	MAP1B
6773	FIG4
6774	NT5C2
6775	SYNGR3
6776	BATF
6777	SERTAD4
6778	KISS1R
6779	
6780	AR
6781	
6782	SLITRK3
6783	SCARB1
6784	CTAGE5
6785	GRID1
6786	MIS18BP1
6787	TSSK1B
6788	B4GALT1
6789	NLN
6790	GDF5
6791	PTP4A2
6792	TMEM126B
6793	CHKA
6794	RPS6
6795	STEAP3
6796	PRB4
6797	TCF7
6798	KPNA2
6799	OTOR
6800	COX5A
6801	KDELR3
6802	GOLGB1
6803	KCNB1
6804	AGTRAP
6805	LDB2
6806	TMEM14A
6807	TBC1D21
6808	CDC42BPA
6809	ASNA1
6810	USP3
6811	FAM13A
6812	USP10
6813	OPRK1
6814	SH3BGRL
6815	
6816	CGGBP1
6817	SH3BP5
6818	FDPS
6819	TRIM28
6820	KLF12
6821	LIPF
6822	KIF2A
6823	
6824	NUDT4
6825	CCPG1
6826	MTG1
6827	BANF2
6828	RRM2B
6829	TUBGCP4
6830	UGGT1
6831	TFIP11
6832	ANKRD23
6833	PHF12
6834	RALGPS2
6835	ING1
6836	RFX4
6837	NDUFS5
6838	MCM5
6839	GJA10
6840	TAP1
6841	HACE1
6842	PC
6843	PGAP2
6844	SAYSD1
6845	SGPP1
6846	NID2
6847	ARHGAP5
6848	KIF20A
6849	LPPR4
6850	ITK
6851	PPBP
6852	UBQLN3
6853	EDDM3B
6854	
6855	CROCCP2
6856	DAGLB
6857	NUP85
6858	MYLK
6859	
6860	KCNK1
6861	SCN5A
6862	FOXD1
6863	SSH1
6864	DTYMK
6865	PDGFRB
6866	GGT7
6867	MYL6
6868	POU2F2
6869	NCOA2
6870	ZNF267
6871	LUC7L2
6872	ADH1C
6873	STAM
6874	TLR7
6875	SSU72
6876	PRSS57
6877	KIFC1
6878	SMAD3
6879	RASGRP1
6880	TTC37
6881	FAM200A
6882	CCT4
6883	PPP1R10
6884	ZNF683
6885	GLIPR1L2
6886	EXOC5
6887	ALDH4A1
6888	EPB41L5
6889	CEP170
6890	REM1
6891	XPNPEP1
6892	OR2L2
6893	RAB32
6894	ZNF513
6895	SLC2A4RG
6896	AHCY
6897	GOLGA4
6898	MYCBP
6899	TMEM220
6900	C9orf114
6901	LINC00216
6902	
6903	RGS17
6904	ATF7IP2
6905	FAM111A
6906	CCT7
6907	OR6N1
6908	SAGE1
6909	SMARCAD1
6910	HOXC9
6911	ITGAX
6912	SP5
6913	HIST1H2BB
6914	
6915	SAMD4A
6916	SLC35G3
6917	SOX18
6918	
6919	
6920	TRIM66
6921	KLHDC1
6922	NUP88
6923	GRIK5
6924	OTOR
6925	PHPT1
6926	SRC
6927	SMOX
6928	PDE11A
6929	AARS
6930	PSG4
6931	HIST1H4G
6932	CDKN2C
6933	CWH43
6934	SLC35A4
6935	
6936	TMOD4
6937	HTR2A
6938	CD207
6939	TBL1XR1
6940	SMAD7
6941	FCN3
6942	PPM1M
6943	
6944	TSPAN14
6945	PPP2R2D
6946	SLC5A8
6947	SLC46A2
6948	FAM122B
6949	ADAMTS16
6950	C2orf43
6951	CGREF1
6952	OFD1
6953	
6954	IGKV1-5
6955	KAZALD1
6956	DNAJC7
6957	OSMR
6958	TYK2
6959	
6960	BMS1
6961	HINT2
6962	
6963	DENND4C
6964	10-Mar
6965	
6966	
6967	GPR174
6968	ITGA11
6969	CCDC91
6970	CDK5RAP1
6971	TRMT10C
6972	PMAIP1
6973	CIITA
6974	C9orf78
6975	CNOT2
6976	EXOC5
6977	CNOT4
6978	ACTN3
6979	CLEC4E
6980	CUL2
6981	PPAP2A
6982	CEP135
6983	PEPD
6984	C6orf106
6985	NDRG2
6986	
6987	TRIM3
6988	XYLT2
6989	RAI2
6990	CTBS
6991	HOXD1
6992	MMP1
6993	
6994	VWA1
6995	SUFU
6996	ZYX
6997	FLJ22184
6998	IL21
6999	DERL1
7000	OBSCN
7001	RBM10
7002	
7003	TTF1
7004	SH3TC2
7005	DDX11
7006	
7007	SMARCAD1
7008	INTS7
7009	KRTAP9-4
7010	CKS2
7011	COX14
7012	SLC43A1
7013	
7014	CCNI
7015	S100B
7016	
7017	
7018	TCEAL4
7019	MAFF
7020	FBXO9
7021	PPP2R1A
7022	NUP35
7023	ZAR1
7024	ULBP2
7025	DUSP11
7026	ALX1
7027	SMU1
7028	CDK17
7029	CNOT10
7030	SH3D19
7031	PAFAH1B3
7032	CCDC120
7033	MAPKAPK3
7034	CENPO
7035	KCNH6
7036	GPR39
7037	
7038	PROM1
7039	SPATA19
7040	TLE6
7041	SRRM2
7042	USP47
7043	
7044	KCNK10
7045	LCMT1
7046	CACNG6
7047	HRSP12
7048	
7049	DNAJC9
7050	C9orf156
7051	
7052	TNFSF12
7053	RNF41
7054	
7055	TBC1D1
7056	DNAJC14
7057	DDR1
7058	DAB1
7059	ZNF346
7060	HDLBP
7061	CYB5D2
7062	GPRASP2
7063	CAPN11
7064	UAP1
7065	CCDC101
7066	MPPED2
7067	ZNF562
7068	TCTEX1D2
7069	NTRK2
7070	
7071	PSD
7072	ANKRD36BP1
7073	GSC2
7074	TDO2
7075	SNX16
7076	LY6H
7077	ZNF687
7078	SLC2A13
7079	RPL31
7080	
7081	LYPLAL1
7082	CD69
7083	BMF
7084	GNL3L
7085	AQP4
7086	MGEA5
7087	NEURL2
7088	ADAMTSL2
7089	
7090	C4BPA
7091	PLB1
7092	AP5B1
7093	TNFRSF21
7094	CAPZB
7095	ARL17A
7096	NDUFB9
7097	OR8B12
7098	CTF1
7099	PMAIP1
7100	CD79B
7101	
7102	NMBR
7103	SMPX
7104	TSHZ1
7105	GBP7
7106	NUDT2
7107	CSN1S2AP
7108	GABARAPL2
7109	RGMA
7110	DUSP5
7111	MIA
7112	PYROXD2
7113	KCNAB2
7114	PTH2R
7115	CAMK1G
7116	GEMIN4
7117	SRSF5
7118	COMMD10
7119	POU3F1
7120	CYP4F22
7121	
7122	LOC100129322
7123	BRIX1
7124	SHFM1
7125	MCTP1
7126	ADH4
7127	CRIPAK
7128	CAPZA1
7129	ADAMTS10
7130	CRELD2
7131	WBSCR16
7132	
7133	
7134	DECR1
7135	CD34
7136	DOC2A
7137	NPEPPS
7138	PLCXD1
7139	NAMPT
7140	
7141	DIRAS3
7142	SLC15A2
7143	
7144	MAP4K1
7145	SLC22A8
7146	MTFR1
7147	SCG2
7148	CHAF1B
7149	MYO7B
7150	CCDC74B
7151	
7152	MEMO1
7153	RPAIN
7154	COA7
7155	RPS26
7156	TTC6
7157	DSCAM
7158	MEI1
7159	NFE2L2
7160	
7161	
7162	C2orf76
7163	NDUFS3
7164	ZNF112
7165	TMEM165
7166	AGAP2
7167	
7168	VN1R4
7169	GTF3C2
7170	AP5M1
7171	TCEB2
7172	PRG4
7173	COCH
7174	SLC30A4
7175	PDLIM7
7176	SPATA16
7177	HDGF
7178	TXLNB
7179	ATG3
7180	FARP1
7181	UNC93B1
7182	CREB3L4
7183	UMOD
7184	
7185	
7186	KCNA10
7187	ACN9
7188	SYT9
7189	
7190	ACOT4
7191	KLF8
7192	C16orf71
7193	POU5F2
7194	C4BPB
7195	SZRD1
7196	
7197	MUSK
7198	LCLAT1
7199	REEP3
7200	FGFR1OP2
7201	COMMD9
7202	PXDNL
7203	CAMK2A
7204	CNFN
7205	
7206	
7207	LUC7L3
7208	GSKIP
7209	C8B
7210	SPP1
7211	DGAT1
7212	NUP54
7213	
7214	ALDH1B1
7215	
7216	SPDL1
7217	TMCC2
7218	ZNRF3
7219	SPRY2
7220	RMI2
7221	VPREB1
7222	HLA-DQB1
7223	CHP1
7224	DAP
7225	
7226	SLC16A6
7227	ZBTB16
7228	SP2
7229	GNA13
7230	ITGB3BP
7231	SYK
7232	
7233	TAF1D
7234	VAV3
7235	
7236	INPP4B
7237	C1orf131
7238	LINC00896
7239	PHC3
7240	DHRS12
7241	UPK3B
7242	
7243	GPN2
7244	C17orf53
7245	PENK
7246	
7247	PASK
7248	GARS
7249	SCGB1A1
7250	CCDC183
7251	CXCL17
7252	FGF18
7253	SERPINB10
7254	ARHGAP4
7255	KRTAP5-8
7256	F12
7257	NAB1
7258	SLC35F5
7259	MID1
7260	CBFA2T3
7261	HYOU1
7262	CENPQ
7263	PAFAH1B2
7264	FLVCR1
7265	MAP6D1
7266	CHML
7267	ESM1
7268	
7269	PSMD12
7270	SAGE1
7271	GSTTP1
7272	MIA
7273	UFC1
7274	OR8A1
7275	ZFAND5
7276	TDGF1
7277	
7278	DBF4
7279	ZNHIT3
7280	TMEM246
7281	TSGA10
7282	PARP9
7283	PIAS3
7284	GPHN
7285	GYPA
7286	PENK
7287	C14orf37
7288	DIDO1
7289	RNF220
7290	CACNA1E
7291	KIF13B
7292	MTNR1A
7293	
7294	SLC16A4
7295	APOL2
7296	FGF11
7297	FBXO27
7298	GPRC6A
7299	EFNB2
7300	
7301	CD180
7302	UBB
7303	FAM64A
7304	NLRP1
7305	CYP2S1
7306	KDM5C
7307	BUD31
7308	NCAPH
7309	FOXA1
7310	FAM26E
7311	C5orf24
7312	
7313	CST1
7314	L3HYPDH
7315	UBA52
7316	
7317	ACR
7318	
7319	
7320	PRM3
7321	IL10
7322	SLC30A8
7323	MGC16142
7324	ARSJ
7325	GATA1
7326	CCNB2
7327	CUTA
7328	HS2ST1
7329	CDHR2
7330	DDX24
7331	CALB2
7332	SPRR4
7333	IKBKE
7334	CKMT2
7335	
7336	PCDHAC2
7337	SLC6A9
7338	ERGIC2
7339	UBALD1
7340	PARPBP
7341	BEX2
7342	REEP5
7343	ERVH-3
7344	
7345	TMCO1
7346	PARP15
7347	LIPI
7348	RANBP3
7349	ZCCHC12
7350	TGFB1
7351	SMC4
7352	SLC7A10
7353	
7354	C19orf43
7355	SEC61A1
7356	MXD1
7357	IL7
7358	ITIH5
7359	DTWD1
