ID	Gene symbol
8209	AFG3L1
8210	FZD10
8211	MAN2B1
8212	ZFP90
8213	ZNF26
8214	SPPL2B
8215	TCEB3B
8216	
8217	MLF2
8218	STAU2
8219	CD99
8220	PIF1
8221	TNFRSF4
8222	
8223	RANBP3L
8224	SLC30A7
8225	CNTFR|LOC100288715
8226	
8227	TRAM1
8228	VSIG10
8229	SLC4A2
8230	FOXD2
8231	PNMA3
8232	ERG
8233	
8234	ZNF77
8235	
8236	
8237	PLEKHA1
8238	CUL1
8239	GSTCD
8240	COL17A1
8241	VASH1
8242	CTSK|LOC100289153
8243	HS3ST1
8244	MAGOHB
8245	
8246	
8247	RPL4
8248	
8249	
8250	MDM2
8251	DIS3L2
8252	SNORD22
8253	LOC400986
8254	ZNF845
8255	C8orf76
8256	CA13
8257	NT5C1B
8258	CDCA3
8259	TSSK3
8260	ALKBH7
8261	MYOF
8262	MSX1
8263	KNG1
8264	KITLG
8265	FER1L4
8266	
8267	DCLK1
8268	FRZB
8269	ATP5C1
8270	WNT1
8271	LOC100288662|EMILIN1
8272	RGS9
8273	TMED2
8274	AMBP
8275	ZKSCAN1
8276	GUCY2D
8277	ZNF346
8278	
8279	HCK
8280	SH3GL3
8281	IFNAR2
8282	HEATR7B2
8283	SNX20
8284	
8285	BPHL
8286	SLC25A3
8287	C1orf66
8288	MPDZ
8289	CNTNAP2
8290	ATL1
8291	
8292	FGF12
8293	DOCK2
8294	LOC595101|LOC440354
8295	MPHOSPH8
8296	TMEM231
8297	RPL23A
8298	
8299	VWA1
8300	FAHD2A
8301	RBM11
8302	
8303	
8304	
8305	RNF8
8306	RQCD1
8307	VPS29
8308	KCNMB4
8309	
8310	
8311	CD53
8312	AKAP13
8313	
8314	
8315	STAT6
8316	CLN8
8317	FBXO36
8318	CCDC65
8319	LOC387820|DNAJB6
8320	PROM2
8321	ZNF318
8322	KLF11
8323	STAB1
8324	PPP1R14B
8325	RABGGTB
8326	RBMY1E|RBMY1A1|RBMY1F|RBMY1B|RBMY1J|RBMY1D
8327	KRTAP1-5
8328	EMID1
8329	LIMA1
8330	
8331	UNQ3104
8332	FKBP11
8333	HIPK1
8334	METTL11A|ASB6
8335	HRASLS5
8336	SP100
8337	CEP78
8338	MFSD3
8339	ROBO2
8340	BRI3BP
8341	FTSJD2
8342	GRAP2
8343	DUSP23
8344	WASH3P|WASH5P
8345	GSTA4
8346	PTGIR
8347	PROX1
8348	ADPGK
8349	ACBD5
8350	
8351	RNF32
8352	PSMF1
8353	GRHL1
8354	UBE2S
8355	
8356	GON4L
8357	P2RY13
8358	DFFB
8359	CELSR1
8360	CR1
8361	IMPAD1
8362	GATA5
8363	
8364	PPARA
8365	PIK3CB
8366	POLQ
8367	LOC100288536|ZNF773
8368	CA4
8369	CORO1C
8370	
8371	TNFSF13B
8372	LOC389458
8373	ASF1B
8374	MOAP1
8375	
8376	JMJD5
8377	NARG1L
8378	DPM3
8379	MLF1IP
8380	SOX8
8381	SFTA2
8382	KIAA1147
8383	
8384	IMP3
8385	
8386	
8387	HNRNPH2
8388	ROPN1
8389	
8390	FOXP3
8391	DHRS7B
8392	HSP90AB1
8393	CCDC17
8394	ISCU
8395	SNX22
8396	NUCB1
8397	
8398	ANGPTL2
8399	GFRA3
8400	CAMK2D
8401	DYNLT1
8402	ANGPTL1
8403	ZFYVE19
8404	PKM2
8405	FUT7
8406	WNT11
8407	PLXNC1
8408	
8409	TBX3
8410	
8411	SCLT1
8412	YY1AP1
8413	CHMP1B
8414	USP12
8415	
8416	DCTPP1
8417	
8418	CRMP1
8419	MICA
8420	CXCL16
8421	SLC6A18
8422	DUSP6
8423	TRIM33
8424	EEF2K
8425	POLR3G
8426	PSMC4
8427	RPL10
8428	PITX1
8429	FAM179B
8430	PPFIA1
8431	ALX4
8432	MLEC
8433	IL17A
8434	BDP1
8435	D4S234E
8436	C8orf71
8437	LOC100287643|TOLLIP
8438	CMYA5
8439	
8440	
8441	
8442	CTTNBP2
8443	SCGB1D4
8444	TRIM26
8445	TRANK1
8446	WNT6
8447	AAK1
8448	SLC39A11
8449	KIAA1033
8450	
8451	SLC25A38
8452	CCND1
8453	
8454	PFKFB3
8455	SECISBP2
8456	OR52D1
8457	TCP11L1
8458	TFE3
8459	
8460	METRNL
8461	
8462	CCDC50
8463	GABRA4
8464	GPR12
8465	C6orf136
8466	GALR1
8467	RAP1GAP2
8468	
8469	
8470	MEI1
8471	NBPF11|RP11-94I2.2
8472	
8473	MORF4L1
8474	ZNF446
8475	ALS2CR11
8476	MDH2
8477	C4orf32
8478	PFTK2
8479	C6orf64
8480	LRRC2
8481	
8482	POGZ
8483	GINS3
8484	
8485	PLD6
8486	
8487	SLC9A7
8488	SERGEF
8489	ADAMTS6
8490	PIN1L
8491	NEURL
8492	PIK3C3
8493	
8494	MED30
8495	
8496	SLC9A7
8497	HIST2H2AB
8498	WDR45
8499	
8500	GPR114
8501	
8502	SOX4
8503	TMC4
8504	CD2BP2
8505	CSF1
8506	PPCS
8507	EIF5
8508	ENTPD3
8509	RCAN3
8510	FBXL7
8511	LOC100287828|RCN1
8512	AWAT1
8513	IGF1
8514	FAM9A
8515	SP5
8516	ANXA7
8517	SLC2A5
8518	CCR2
8519	KRT2
8520	LOC100287338|GPR77
8521	GALK1
8522	MIOS
8523	
8524	
8525	OR10H5
8526	GLB1L3
8527	SSX1
8528	ARAF
8529	CALHM3
8530	LSP1
8531	TMEM2
8532	FAM70B
8533	SCYL1
8534	RASGEF1B
8535	ACCN1
8536	TSPY2
8537	HTT
8538	C16orf68
8539	UTY
8540	ADAT1
8541	PURB
8542	HEXB
8543	GTF2I|GTF2IP1|LOC100093631
8544	ENSA
8545	SORL1
8546	SCN9A
8547	
8548	DUSP16
8549	
8550	ZDHHC15
8551	B4GALT5
8552	BCL2A1
8553	TRIP4
8554	AKIRIN2
8555	TMEM35
8556	BDKRB1
8557	JUN
8558	SCRN3
8559	PSMD1
8560	EVI5
8561	USP37
8562	ZNF655
8563	
8564	ADAM12
8565	PFN1
8566	HPGD
8567	ADIPOQ
8568	EIF4A1
8569	MAPK6
8570	
8571	EREG
8572	LGALS3
8573	CLEC18A|CLEC18B
8574	SYT6
8575	SH2D4A
8576	ASPHD1
8577	SYNE1
8578	UBE2D3
8579	SPIN1
8580	ERAS
8581	
8582	
8583	LANCL2
8584	
8585	CPNE6
8586	CRISP1
8587	MEIS3
8588	CHTF8|HAS3
8589	LOC100130107
8590	CUX2
8591	OR2F1
8592	
8593	
8594	PLEKHA7
8595	MTMR12
8596	DBT
8597	OR2A2
8598	ZNF12
8599	BOK
8600	SLC2A4RG
8601	QKI
8602	SHANK2
8603	DCAF8
8604	LDHD
8605	GLE1
8606	NCLN
8607	SMAD3
8608	
8609	SETX
8610	UBAP2L
8611	INO80C
8612	SLC22A3
8613	
8614	
8615	STAT1
8616	LAYN
8617	DCAF8
8618	
8619	
8620	TTC12
8621	MYEF2
8622	
8623	E2F5
8624	PRKCB
8625	
8626	E2F7
8627	PNPT1
8628	IGHG3|IGHG2
8629	TRERF1
8630	SGPP1
8631	SPEG
8632	SCAP
8633	TP53AIP1
8634	SOX2OT
8635	STXBP6
8636	METTL9
8637	CCT8L2
8638	
8639	BBC3
8640	BRWD1
8641	
8642	VANGL1
8643	STX17
8644	UBR4
8645	SFRP4
8646	FAM86D
8647	BCL2L13
8648	
8649	MPST
8650	PTPRD
8651	
8652	
8653	GDF10
8654	FBXO16
8655	TCF7L1
8656	EP300
8657	KRT16
8658	ADH5
8659	ZNF627
8660	UBIAD1
8661	EMR2
8662	SNAP91
8663	ATP5I
8664	ZHX2
8665	
8666	IDO1
8667	SMARCE1
8668	APC
8669	CYP4Z1
8670	PTTG1
8671	TGM5
8672	PAGE5
8673	LOC100132941
8674	
8675	GDF1|LASS1
8676	PRDM9
8677	CLC
8678	PIWIL1
8679	EFR3A
8680	UPF3A
8681	MAPK12
8682	SLITRK2
8683	
8684	
8685	LOC100287654|LOC100287060|LOC100133076|SEPT14|LOC100288646|LOC100286914|LOC729227
8686	STMN1
8687	CDR1
8688	TFDP3
8689	CENPJ
8690	OR51B2
8691	HIST1H3I
8692	IKZF2
8693	LOC728622|SKP1
8694	LETMD1
8695	EPN2
8696	ALOX12P2
8697	CDKL1
8698	ERICH1
8699	CBR1
8700	
8701	DGKB
8702	ECT2
8703	PSMA4
8704	TUBB3
8705	
8706	
8707	
8708	KCNQ1
8709	
8710	
8711	C14orf45
8712	RP1-21O18.1
8713	
8714	LACE1
8715	
8716	YPEL2
8717	
8718	ATP10A
8719	ZNF354B
8720	ZNF347
8721	MAGED2
8722	OR2V2
8723	
8724	PPAPDC2
8725	MKNK2
8726	SPAG1
8727	MMP9
8728	STK19
8729	EFHD2
8730	SLCO2A1
8731	PHKA1
8732	CHN2
8733	INA
8734	HOXC8
8735	
8736	CGB7
8737	PHACTR2
8738	HLA-DQA2
8739	CLDN3
8740	GOSR1
8741	SHPK
8742	CCNB1IP1
8743	FBLIM1
8744	CFI
8745	CNPY3
8746	
8747	FBXW7
8748	RAB6B
8749	CYP1A1
8750	
8751	NDUFB1
8752	HNRNPU
8753	BIRC5
8754	DLL3
8755	
8756	SLC38A11
8757	GPR108
8758	MLL3
8759	
8760	
8761	LOC401127
8762	LIFR
8763	POLR2E
8764	EPB41L5
8765	NRG1
8766	
8767	
8768	TRIM11
8769	GJC2
8770	TAS2R41
8771	FABP3
8772	RPL26
8773	OR51G2
8774	MTHFR
8775	PUS7
8776	AP3S2
8777	SRPX
8778	DNAH17
8779	ANAPC1
8780	AHI1
8781	OR6W1P
8782	AKR1C3
8783	PHF23
8784	FLJ20184
8785	DPH3
8786	TMEM184A|MAFK
8787	ZNF600|ZNF808
8788	RPL5
8789	UROD
8790	RABL4
8791	
8792	RPS10
8793	RER1
8794	PGC
8795	CTNNA1
8796	EFCAB3
8797	
8798	HJURP
8799	DMD
8800	
8801	KIF20B
8802	BCR
8803	PGK1
8804	
8805	ADCY3|CENPO
8806	HNRNPAB
8807	RIBC2
8808	RPS10
8809	
8810	RXFP3
8811	SFXN4
8812	
8813	PRKACB
8814	
8815	
8816	
8817	COX6C
8818	TERF2IP
8819	LOC100288183|NR2F2
8820	C1orf175
8821	
8822	FZR1
8823	SMOC1
8824	
8825	WDR91
8826	INO80
8827	CDC25C
8828	KLK11
8829	PIK3C2G
8830	RFT1
8831	TOP2A
8832	CREB1
8833	KLRC1
8834	PSMA4
8835	EIF1AY
8836	TM4SF1
8837	RTN4RL1
8838	TSNAXIP1
8839	
8840	
8841	TPK1
8842	CYCS
8843	
8844	FLJ43663
8845	JPH2
8846	
8847	
8848	TSPAN6
8849	CUTA
8850	RCSD1
8851	DLX4
8852	ZNF107
8853	SLC46A3
8854	MACROD1
8855	SERBP1
8856	HTR1F
8857	LOC253039
8858	FNTB
8859	NUFIP2
8860	CSTA
8861	MCF2L2
8862	CACNG3
8863	
8864	XAF1
8865	RNF114
8866	USP47
8867	NEBL
8868	GPR177
8869	GCC1
8870	
8871	WDR25
8872	TMEM107
8873	KCNAB2
8874	RABEPK
8875	
8876	
8877	CPEB3
8878	GLUL
8879	COL7A1
8880	NID1
8881	
8882	IL29
8883	AGFG2
8884	
8885	LDHB
8886	SEC14L1
8887	HLA-B
8888	TOR1B
8889	SPATA2
8890	GDI2
8891	SMO
8892	
8893	PRKCSH
8894	LOC338799
8895	BTF3L1
8896	RDH16
8897	ZFAND2A
8898	MRGPRD
8899	COL1A2
8900	XRN2
8901	PLA2G1B
8902	PHF19
8903	MPHOSPH6
8904	EIF3D
8905	FOS
8906	LOXL4
8907	GBE1
8908	WBSCR16
8909	
8910	NTN1
8911	CDK3
8912	ZFYVE1
8913	PCDH11Y
8914	
8915	IFT52
8916	SAA1
8917	IMPACT
8918	BUB1
8919	RRAGD
8920	TMEM154
8921	QPRT
8922	STK39
8923	GLIPR1|KRR1
8924	C3orf37
8925	MGC13005
8926	RWDD2B
8927	LOC643873|EIF4B|LOC100128771
8928	LOC646548
8929	POLR1E
8930	GDI1
8931	SYNCRIP
8932	XIAP
8933	SRP9
8934	PCDHB5
8935	
8936	C10orf76
8937	SEMA4B
8938	
8939	C6orf25
8940	PLAUR
8941	CAV3
8942	ZNF416
8943	CNTN4
8944	ITGB1
8945	
8946	LOC440926|H3F3A
8947	KCNK2
8948	ZNF814
8949	DNMT1
8950	IL3RA
8951	ACSF2
8952	CUL5
8953	
8954	E2F7
8955	ATPAF1
8956	LOC100288525
8957	C4orf27
8958	RTN2
8959	C15orf41
8960	OR52W1
8961	ZNF558
8962	
8963	CC2D2A
8964	GLRA2
8965	CXorf40B|CXorf40A
8966	EIF1
8967	STMN3
8968	C17orf90
8969	VWA3A
8970	RARRES3
8971	
8972	CHST2
8973	MSN
8974	
8975	NOL8
8976	SSTR3
8977	HTR1E
8978	CDC37
8979	
8980	
8981	BEST3
8982	XAF1
8983	STK10
8984	KIR2DL4
8985	FBXO30
8986	EZH2
8987	
8988	BCO2
8989	LY6D
8990	LGALS7B|LGALS7
8991	YARS
8992	TCTEX1D2
8993	
8994	
8995	
8996	DOC2A
8997	WFDC6
8998	MAPK6
8999	
9000	
9001	AMY2B
9002	WASF1
9003	HLA-DMB
9004	KLRF1
9005	PDSS1
9006	
9007	DICER1
9008	TRIML2
9009	DPYSL2
9010	
9011	BOLL
9012	
9013	FAM53C
9014	PROS1
9015	BZW1
9016	SNRNP27
9017	C4orf45
9018	TMEM158
9019	
9020	COQ4
9021	L3MBTL3
9022	CEND1
9023	C14orf119
9024	CALCOCO2
9025	
9026	MACF1
9027	ALPK3
9028	
9029	FIG4
9030	
9031	NEDD4
9032	TLR5
9033	MYEF2
9034	LIPG
9035	KIAA0232
9036	
9037	RIC3
9038	ZNF443
9039	FAM12B
9040	RPL11
9041	HAL
9042	
9043	LLGL1
9044	TMEM126B
9045	OR1S2
9046	
9047	USP48
9048	DNER
9049	BFAR
9050	KITLG
9051	MSI1
9052	LSM12
9053	WDR8
9054	
9055	RCN1
9056	AKR1C4
9057	MT1H
9058	ARPC1B
9059	
9060	AKR1A1
9061	
9062	
9063	MMP24|LOC729580
9064	TTC7B
9065	AKAP3
9066	MATN3
9067	RPS6
9068	
9069	PHLPP1
9070	C8orf44
9071	SCG5
9072	L3MBTL4
9073	FFAR3
9074	JUN
9075	FAM5C
9076	MBTPS2
9077	LOC100288575|P2RY10
9078	
9079	
9080	HRSP12
9081	
9082	LOC440871
9083	GPX3
9084	HIST2H2BE
9085	
9086	PVR
9087	
9088	HSD17B13
9089	UBQLN1
9090	
9091	ERRFI1
9092	CCDC132
9093	ZNF570
9094	TKT
9095	CD320
9096	
9097	TNNC1
9098	C5orf4
9099	ZSCAN12
9100	STON1
9101	
9102	
9103	ECT2
9104	URB2
9105	RPL23A
9106	SPINLW1
9107	
9108	C3orf26
9109	ZCCHC17
9110	PIGU
9111	CCNG2
9112	C14orf149
9113	PILRB
9114	FBXO9
9115	PTCH1
9116	RHOBTB2
9117	
9118	LEMD1
9119	PGPEP1
9120	ZC4H2
9121	TMEM101
9122	LRCH1
9123	IGSF21
9124	CASC1
9125	
9126	ATRIP
9127	UNC93B1
9128	ESR1
9129	
9130	OR11H4
9131	IL12B
9132	CDC45L
9133	NFAT5
9134	SAMSN1
9135	FAM3A
9136	ZNF135
9137	FAM50A
9138	SMARCD2
9139	PPM1B
9140	KCNB2
9141	BANP
9142	
9143	ORC6L
9144	NKX6-1
9145	
9146	PCSK1
9147	
9148	AP2B1
9149	IL24
9150	ZFP36L2
9151	UBL7
9152	MATR3
9153	DPF1
9154	ABCG2
9155	DMRT2
9156	IGFBP5
9157	SIRPG
9158	PRND
9159	SBF2
9160	SLCO1B3
9161	CD180
9162	CABC1
9163	YTHDF2
9164	GMPPA
9165	ABCD2
9166	QPCT
9167	
9168	APITD1|CORT
9169	
9170	
9171	ProSAPiP1
9172	PAK7
9173	ZNF419
9174	HOXB7
9175	AFAP1L2
9176	GK
9177	MRP63
9178	ASB7
9179	CD7
9180	C15orf52
9181	FMNL3
9182	TTLL13
9183	
9184	CLCN3
9185	FLJ45244
9186	
9187	
9188	CNGA1
9189	TTPAL
9190	
9191	ZBTB38
9192	HIST1H2AJ
9193	HTRA2|LOXL3
9194	CCDC158
9195	C8orf51
9196	SYT4
9197	OR8K1
9198	MCM2
9199	PDCD5
9200	LOC100286977
9201	SLC31A2
9202	RCHY1
9203	RBM22
9204	
9205	
9206	IFT81
9207	CENPN
9208	CTNNBIP1
9209	ANKRD12
9210	GNG4
9211	PLXNA4
9212	
9213	ZMAT4
9214	NKAPL
9215	BARX2
9216	YY1
9217	USP39
9218	VPS45
9219	IMMT
9220	PCYT1B
9221	
9222	H19
9223	IGF2|INS-IGF2
9224	
9225	CDR2L
9226	
9227	BRUNOL5
9228	Selenoprotein 15
9229	SPARCL1
9230	SLC1A1
9231	CSAG1
9232	CRYL1
9233	ZBED3
9234	
9235	
9236	
9237	COX6C
9238	DKK2
9239	PHGDH
9240	
9241	
9242	KCNH7
9243	PGAM2
9244	
9245	CRY2
9246	SLMO2
9247	MYST4
9248	ZFYVE27
9249	LOC283663
9250	
9251	XKR8|RNF216L
9252	MTIF2
9253	LOC100132618|ZRANB2
9254	NRSN2
9255	PSMC6
9256	
9257	
9258	EMID2
9259	ALCAM
9260	CNOT6
9261	PRAGMIN
9262	SUMO2
9263	SLC35C2
9264	
9265	CYP2A6
9266	C14orf43
9267	GGT7
9268	TMEM126B
9269	NDUFB2
9270	CDKL5
9271	SPEN
9272	IYD
9273	
9274	GDF6
9275	RMND1
9276	
9277	TCF7L1
9278	OR4D10
9279	MED29
9280	LGI3
9281	RAC3
9282	RPL28
9283	GMEB1
9284	F13A1
9285	
9286	AURKA
9287	
9288	NUDT16L1
9289	SLC39A14
9290	SPRR1B
9291	
9292	HDAC8
9293	KRTCAP3
9294	B3GALT5
9295	DDIT3|MARS
9296	AKD1
9297	KCNS2
9298	SOLH
9299	LLPH
9300	PPP4R1
9301	THAP8
9302	SLC13A1
9303	C16orf55
9304	GLG1
9305	CHI3L1
9306	
9307	KLK6
9308	MSH6
9309	POLR2J|POLR2J2
9310	FCRL4
9311	ZNF454
9312	CTNND1
9313	RGPD1
9314	LILRP2
9315	
9316	FKBP11
9317	
9318	RMST
9319	NT5E
9320	KLHL10
9321	FTHL17
9322	
9323	PDCD5
9324	UNC5C
9325	SCOC
9326	TNFRSF19
9327	FOXQ1
9328	ZBTB41
9329	
9330	PI4K2A
9331	POLA2
9332	SKAP2
9333	TMEM165
9334	TMEM200B
9335	SNX17
9336	CDH5
9337	PDE8A
9338	TBC1D8B
9339	BACH1
9340	PRDM7
9341	
9342	C18orf21
9343	C1QTNF7
9344	ABCB7
9345	NUDT15
9346	FAM72D|FAM72A
9347	ACAP2
9348	KIF1A
9349	FZD6
9350	OR8K3
9351	LOC728175
9352	LOC646934
9353	DYNC2H1
9354	VAV2
9355	ESYT1
9356	
9357	UFM1
9358	
9359	FBXO16
9360	
9361	GTPBP1
9362	PLBD1
9363	CLDN1
9364	FAM126A
9365	THUMPD1
9366	DENND4A
9367	SUV420H1
9368	
9369	MAP2
9370	CCDC117
9371	PPP1CB
9372	CHD8
9373	
9374	FAM124B
9375	FBXO11
9376	
9377	LUC7L3
9378	MYC
9379	USP15
9380	
9381	
9382	CCRK
9383	VAV3
9384	TRIM25
9385	PLUNC
9386	NEDD4L
9387	PPP2R2B
9388	CCNL1
9389	ELAC1
9390	APLP2
9391	APOL5
9392	
9393	XIRP2
9394	
9395	CLDN14
9396	SLC7A8
9397	WBSCR22
9398	KIAA0368
9399	AKR1A1
9400	LOC100130711|RAB35
9401	RENBP
9402	SPON1
9403	OCLN
9404	HAGH
9405	PARK2
9406	IK
9407	IGSF1
9408	EXOC4
9409	DCAF12L1
9410	
9411	
9412	FCRL3
9413	USP6
9414	PDE5A
9415	IGHMBP2
9416	CENPBD1
9417	FAM35A
9418	DUSP9
9419	C8orf40
9420	SGCG
9421	LOC100287710|HS3ST3A1
9422	
9423	
9424	PDE8A
9425	PTENP1|PTEN
9426	
9427	NFE2|LOC100288977
9428	SLFN12
9429	ADAM12
9430	KLHDC5
9431	KCNG1
9432	HOXB7
9433	KRT15
9434	RP11-631M21.2
9435	IDI2
9436	VDAC1
9437	
9438	ADD2
9439	OR52E8
9440	
9441	GPR135
9442	OBFC2B
9443	GRIN2D
9444	MAPKSP1
9445	H3F3B
9446	SGK3
9447	
9448	AJAP1
9449	TMEM25
9450	
9451	NAT1
9452	FAM115C
9453	SENP5
9454	FNDC1
9455	CHSY1
9456	ERGIC3
9457	NR5A2
9458	ZNF236
9459	TGFA
9460	PCP2
9461	OMA1
9462	FZD7
9463	FZD6
9464	FOXQ1
9465	HMGXB4
9466	
9467	HPS1
9468	CLEC5A
9469	MEP1A
9470	
9471	FBXO5
9472	WDR52
9473	C4orf36
9474	DEF8
9475	SHISA3
9476	
9477	C17orf39
9478	REPS2
9479	HK1
9480	PCTK1
9481	ZNF777
9482	SCP2
9483	TRIM45
9484	ATL1
9485	ZNF724P
9486	CSPG4LYP1|CSPG4LYP2
9487	UBC
9488	SPON2
9489	EREG
9490	SPOPL
9491	CTSL2
9492	UCKL1
9493	BAG4
9494	
9495	UGDH
9496	
9497	SYT10
9498	TBRG1
9499	RPL32
9500	APPL2
9501	DKFZP586I1420
9502	
9503	ZC3H12C
9504	DISP1
9505	FLNB
9506	MANEA
9507	
9508	
9509	MFSD5
9510	REEP6
9511	PGCP
9512	LUZP1
9513	
9514	PRSS33
9515	CNDP2
9516	LEF1
9517	DAPK3
9518	
9519	
9520	ZSWIM1
9521	GATA3
9522	CHCHD4
9523	NAT8
9524	NCLN
9525	CDK2AP1
9526	SIRPA
9527	KIAA1143
9528	PTPRF
9529	SAR1A
9530	ZNF665
9531	RHD
9532	INPP5K
9533	H2AFJ
9534	RBM47
9535	HAGHL
9536	NSUN7
9537	VPS24
9538	
9539	PLOD2
9540	ZNF511
9541	SLC15A2
9542	PTER
9543	ZRANB3
9544	RAI1
9545	GPR26
9546	ZNF275
9547	FAAH2
9548	FSHB
9549	
9550	NCAPD3
9551	RBPMS
9552	ARL6IP4
9553	ENAH
9554	
9555	
9556	SCAMP4
9557	TRIM49
9558	
9559	ELL
9560	OR51D1
9561	NF1
9562	
9563	SESN2
9564	SAP30BP
9565	CELSR2
9566	FOXK2
9567	CNOT1
9568	IFRD1
9569	RPL21|RPL21P28
9570	TOR1AIP1
9571	DOLPP1
9572	PLCXD1
9573	VIL1
9574	SLC43A1
9575	GTF2H4
9576	UHRF1BP1
9577	NUP210
9578	ZNF384
9579	SETMAR
9580	TAF12
9581	CYP17A1
9582	ADAR
9583	
9584	PREPL|SLC3A1
9585	SLC38A8
9586	OR3A3
9587	LCE3B
9588	NKAIN4
9589	FGB
9590	GSR
9591	VSTM2L
9592	TXNRD2
9593	CHL1
9594	MARCO
9595	FZD3
9596	NUDT15
9597	PRRG4
9598	C17orf58
9599	NRCAM
9600	OPCML
9601	GPR89C|GPR89A|GPR89B
9602	
9603	FANCM
9604	
9605	ENPP6
9606	RAD51
9607	
9608	AMAC1L2
9609	CTAGE5
9610	
9611	FOXJ2
9612	RNPS1
9613	MT2A
9614	ZNF37B
9615	ARHGEF10
9616	LDHB
9617	ANO9
9618	CLSTN1
9619	PLCH2
9620	SAT2
9621	LOC220594
9622	LSM5
9623	UTP18
9624	SFXN5
9625	TK1
9626	CEACAM8
9627	STARD10
9628	FGL1
9629	VKORC1L1
9630	TUBA1C
9631	
9632	MBD1
9633	ZFP82
9634	TRAF2
9635	GABRD
9636	MRPS16
9637	MPST
9638	IL8RBP
9639	MIB1
9640	CXCL10
9641	UBE3A
9642	ZC3H14
9643	IVNS1ABP
9644	ERLEC1
9645	MRPL47
9646	FANK1
9647	C10orf46
9648	NPEPL1
9649	PDCD4
9650	PARD3
9651	HMGB3
9652	
9653	ZNF682
9654	
9655	PFN2
9656	FAM129A
9657	TADA1
9658	
9659	
9660	DTL
9661	FURIN
9662	JAGN1
9663	MT1P2|MT1H
9664	
9665	CD59
9666	KCNJ13
9667	SERPINA3
9668	PFDN4
9669	NR2F1
9670	
9671	
9672	GPR155
9673	ZDHHC17
9674	KLK1
9675	MCF2L
9676	ARG2
9677	ZSWIM6
9678	WHSC1
9679	PTPRR
9680	
9681	LOC100288896|KLHL25
9682	PLAUR
9683	MASP1
9684	RPN1
9685	MTNR1A
9686	
9687	ZDHHC8
9688	
9689	KCNS1
9690	PLCH1
9691	SPG20
9692	EIF1AD
9693	NFKBIZ
9694	HGS
9695	SLC22A11
9696	
9697	PSEN1
9698	LMO3
9699	EPHA10
9700	MGC16142
9701	GHRH
9702	KIAA0831
9703	KLK5
9704	LGALS2
9705	PSMB7
9706	DPH3
9707	GCC2|RGPD4
9708	SLC38A1
9709	TRAPPC10
9710	ZCCHC24
9711	EIF4G3
9712	UNC5C
9713	IL2RB
9714	ASRGL1
9715	
9716	RRM2
9717	
9718	RDH11
9719	CAMSAP1L1
9720	FAM89A
9721	
9722	
9723	BCL6B
9724	PCTK1
9725	LDB2
9726	SUCNR1
9727	C21orf45
9728	OR4L1
9729	QPRT
9730	KLK8
9731	C17orf107|CHRNE
9732	AMDHD2
9733	RABL2A
9734	
9735	INTS4
9736	CRYGD
9737	CD99
9738	TP53TG3B|TP53TG3|LOC653550|LOC729264
9739	
9740	TNFRSF12A
9741	
9742	MYRIP
9743	NLRC3
9744	
9745	PSMC6
9746	TSPYL4
9747	BCL2L14
9748	TMED7
9749	
9750	IRS4
9751	MGLL
9752	
9753	RNASE6
9754	FAM127A
9755	RPS6KA3
9756	FAM133A
9757	
9758	C6orf182
9759	PDAP1
9760	C12orf56
9761	TMEM45A
9762	
9763	B9D2
9764	CDC2L5
9765	ATP6V1B1
9766	ADAM15
9767	INA
9768	KIAA1324
9769	MAMDC4
9770	LGR6
9771	
9772	PHF21A
9773	DOCK4
9774	TACC3
9775	
9776	GALP
9777	PLA2G15
9778	PIM2
9779	MDN1
9780	
9781	ZMYND11
9782	PDXK
9783	ATP11A
9784	REEP2
9785	PPP1R10
9786	NMRAL1
9787	GTF3C4
9788	ARHGEF10
9789	ALG9
9790	CWC22
9791	CNTN2
9792	RBL2
9793	CIDECP
9794	WDR67
9795	CTNNB1
9796	MYCL1
9797	RC3H2
9798	MLST8
9799	SLC17A3
9800	
9801	RNF6
9802	SPATA6
9803	ADAMTSL4|C1orf138
9804	PSTPIP2
9805	
9806	
9807	
9808	WNT7B
9809	RPL18AP3|RPL18A
9810	CLEC5A
9811	TRADD
9812	SPOCK1
9813	CHRNA10
9814	LOC728637
9815	RALBP1
9816	IRS1
9817	CDC42EP2
9818	ZNF710
9819	ATMIN
9820	SYT11
9821	ATP5A1
9822	ACSL5
9823	ZSWIM6
9824	PPID
9825	LOC100129637
9826	SGMS2
9827	
9828	OSBP2
9829	NCOA5
9830	
9831	
9832	UBE2D2
9833	KRTAP4-12
9834	IP6K1|LOC100287546
9835	TPSAB1
9836	TAGAP
9837	STMN1
9838	NMT1
9839	GGA2
9840	CTSL2
9841	
9842	FZD8
9843	CCT6A
9844	C2orf54
9845	SHC4
9846	FLNC
9847	RALA
9848	SLMO2
9849	
9850	
9851	ZIM3
9852	C7orf20
9853	CCDC11
9854	ITGAE
9855	TAF10
9856	FMNL2
9857	FAM64A
9858	ACSS2
9859	CLIC5
9860	ERC1
9861	LHX6
9862	OR2A12
9863	
9864	TIMM44
9865	PRKY
9866	ZNF740
9867	LYPD1|GPR39
9868	KIAA0020
9869	SOX7
9870	AHCYL1
9871	
9872	SUPT7L
9873	GNAL
9874	TFF2
9875	MPZL1
9876	SERF1A
9877	RHOBTB2
9878	
9879	C20orf85
9880	PPP2CB
9881	CLDN23
